claim_id,days_to_claim,amount,incident_type,is_fraud
CLM-3732,158,13160,Bilolycka,0
CLM-3733,167,10098,Vattenskada,0
CLM-3734,229,28523,Vattenskada,0
CLM-3735,171,19533,Glasskada,0
CLM-3736,286,25417,Glasskada,0
CLM-3737,130,39868,Inbrott,0
CLM-3738,121,11773,Glasskada,0
CLM-3739,184,24941,Vattenskada,0
CLM-3740,172,13178,glasskada,0
CLM-3741,293,17033,Glasskada,0
CLM-3742,187,22005,Bilolycka,0
CLM-3743,124,5851,Vattenskada,0
CLM-3744,206,23867,Vattenskada,0
CLM-3745,269,34078,Bilolycka,0
CLM-3746,265,19892,Glasskada,0
CLM-3747,308,13292,Inbrott,0
CLM-3748,129,36135,Glasskada,0
CLM-3749,197,10251,Inbrott,0
CLM-3750,120,8733,Inbrott,0
CLM-3751,230,17396,glasskada,0
CLM-3752,281,12349,Bilolycka,0
CLM-3753,7,113529,Inbrott,1
CLM-3754,147,23290,Bilolycka,0
CLM-3755,0,11336,Vattenskada,0
CLM-3756,212,25065,Vattenskada,0
CLM-3757,178,4791,Glasskada,0
CLM-3758,18,16009,Inbrott,1
CLM-3759,235,6679,Vattenskada,0
CLM-3760,254,500,Vattenskada,0
CLM-3761,303,28462,Bilolycka,0
CLM-3762,312,500,Vattenskada,0
CLM-3763,197,14296,Bilolycka,0
CLM-3764,123,5709,Inbrott,0
CLM-3765,263,1792,vattenskada,0
CLM-3766,63,20275,bilolycka,0
CLM-3767,55,10319,Glasskada,0
CLM-3768,259,20477,Glasskada,0
CLM-3769,303,15762,Vattenskada,0
CLM-3770,194,12994,Bilolycka,0
CLM-3771,259,15545,Vattenskada,0
CLM-3772,235,28033,Bilolycka,0
CLM-3773,316,10399,Vattenskada,0
CLM-3774,136,8302,Glasskada,0
CLM-3775,152,2781,Glasskada,0
CLM-3776,317,16453,Bilolycka,0
CLM-3777,119,22851,Vattenskada,0
CLM-3778,107,20670,Vattenskada,0
CLM-3779,69,25347,Glasskada,0
CLM-3780,239,12867,Vattenskada,0
CLM-3781,307,7666,Inbrott,0
CLM-3782,53,9579,Glasskada,0
CLM-3783,244,25140,Vattenskada,0
CLM-3784,245,11345,Vattenskada,0
CLM-3785,212,20230,Glasskada,0
CLM-3786,176,3856,Vattenskada,0
CLM-3787,76,8670,Inbrott,0
CLM-3788,113,15004,Inbrott,0
CLM-3789,261,12446,vattenskada,0
CLM-3790,0,500,Glasskada,1
CLM-3791,286,500,Oklart/Annat,0
CLM-3792,210,12051,Inbrott,0
CLM-3793,0,6975,Bilolycka,0
CLM-3794,134,14707,Glasskada,0
CLM-3795,80,45900,Vattenskada,0
CLM-3796,297,24520,Bilolycka,0
CLM-3797,195,22461,Bilolycka,0
CLM-3798,81,34782,Glasskada,0
CLM-3799,243,22660,Vattenskada,0
CLM-3800,183,24563,Vattenskada,0
CLM-3801,0,27726,Vattenskada,1
CLM-3802,196,20856,Bilolycka,0
CLM-3803,0,49385,bilolycka,1
CLM-3804,4,500,Inbrott,1
CLM-3805,87,500,Inbrott,0
CLM-3806,218,11800,glasskada,0
CLM-3807,142,17775,Glasskada,0
CLM-3808,203,34867,Bilolycka,0
CLM-3809,0,28079,Bilolycka,0
CLM-3810,160,20011,Inbrott,0
CLM-3811,99,15244,Inbrott,0
CLM-3812,165,23746,Vattenskada,0
CLM-3813,188,12931,Glasskada,0
CLM-3814,294,27460,vattenskada,0
CLM-3815,234,28916,Bilolycka,0
CLM-3816,65,26451,Glasskada,0
CLM-3817,173,500,Inbrott,0
CLM-3818,235,18742,Vattenskada,0
CLM-3819,29,7728,Glasskada,0
CLM-3820,62,1414,Vattenskada,0
CLM-3821,2,8572,Glasskada,0
CLM-3822,157,19502,Vattenskada,0
CLM-3823,65,23620,bilolycka,0
CLM-3824,189,14774,Glasskada,0
CLM-3825,207,15284,Inbrott,0
CLM-3826,188,18341,Vattenskada,0
CLM-3827,167,22455,Vattenskada,0
CLM-3828,223,500,Vattenskada,0
CLM-3829,169,29504,bilolycka,0
CLM-3830,157,21220,Glasskada,0
CLM-3831,265,19726,Glasskada,0
CLM-3832,175,3532,Inbrott,0
CLM-3833,210,20133,Inbrott,0
CLM-3834,182,16253,Bilolycka,0
CLM-3835,198,500,Glasskada,0
CLM-3836,113,17864,Inbrott,0
CLM-3837,59,26389,Bilolycka,0
CLM-3838,250,7609,Inbrott,0
CLM-3839,199,23814,Vattenskada,0
CLM-3840,180,787,Glasskada,0
CLM-3841,218,25597,Vattenskada,0
CLM-3842,128,16242,Glasskada,0
CLM-3843,8,170441,Inbrott,1
CLM-3844,133,7592,Glasskada,0
CLM-3845,0,12370,Glasskada,0
CLM-3846,0,500,Inbrott,1
CLM-3847,398,26346,Vattenskada,0
CLM-3848,56,11253,Bilolycka,0
CLM-3849,176,18140,Inbrott,0
CLM-3850,67,27693,Vattenskada,0
CLM-3851,217,28428,Inbrott,0
CLM-3852,233,10652,vattenskada,0
CLM-3853,232,13451,Vattenskada,0
CLM-3854,161,16445,Glasskada,0
CLM-3855,107,33643,Vattenskada,0
CLM-3856,18,14441,Bilolycka,0
CLM-3857,312,13288,vattenskada,0
CLM-3858,146,10839,Vattenskada,0
CLM-3859,100,5204,Inbrott,0
CLM-3860,287,27858,Glasskada,0
CLM-3861,45,34505,Vattenskada,0
CLM-3862,244,26114,Glasskada,0
CLM-3863,131,11881,Bilolycka,0
CLM-3864,57,31305,Inbrott,0
CLM-3865,288,24527,Inbrott,0
CLM-3866,313,34917,Glasskada,0
CLM-3867,100,500,Vattenskada,0
CLM-3868,31,15094,Bilolycka,0
CLM-3869,216,12065,Inbrott,0
CLM-3870,197,500,Vattenskada,0
CLM-3871,102,13938,Inbrott,0
CLM-3872,284,22282,Vattenskada,0
CLM-3873,77,1077,inbrott,0
CLM-3874,174,4655,Inbrott,0
CLM-3875,105,11497,Inbrott,0
CLM-3876,188,23016,Bilolycka,0
CLM-3877,151,24503,Inbrott,0
CLM-3878,240,4074,Bilolycka,0
CLM-3879,154,5281,Bilolycka,0
CLM-3880,56,9519,Bilolycka,0
CLM-3881,134,500,Glasskada,0
CLM-3882,198,28399,Vattenskada,0
CLM-3883,165,28222,Glasskada,0
CLM-3884,182,3549,Inbrott,0
CLM-3885,220,500,Inbrott,0
CLM-3886,167,11455,Inbrott,0
CLM-3887,207,22648,Glasskada,0
CLM-3888,199,3967,Glasskada,0
CLM-3889,126,13634,Bilolycka,0
CLM-3890,238,26054,Bilolycka,0
CLM-3891,0,500,Glasskada,1
CLM-3892,143,14895,Vattenskada,0
CLM-3893,158,14488,Glasskada,0
CLM-3894,332,14748,Vattenskada,0
CLM-3895,330,15743,Vattenskada,0
CLM-3896,198,6883,Glasskada,0
CLM-3897,75,8713,Glasskada,0
CLM-3898,208,2097,Glasskada,0
CLM-3899,243,30322,Bilolycka,0
CLM-3900,125,28269,Vattenskada,0
CLM-3901,0,49462,Inbrott,1
CLM-3902,351,17730,Inbrott,0
CLM-3903,312,22895,Inbrott,0
CLM-3904,70,500,Inbrott,0
CLM-3905,200,3353,Glasskada,0
CLM-3906,302,17930,Bilolycka,0
CLM-3907,133,8162,Inbrott,0
CLM-3908,274,24485,Inbrott,0
CLM-3909,183,15384,Glasskada,0
CLM-3910,366,16589,Glasskada,0
CLM-3911,44,15077,Vattenskada,0
CLM-3912,107,14913,Inbrott,0
CLM-3913,213,11346,Inbrott,0
CLM-3914,218,500,Vattenskada,0
CLM-3915,282,19943,Bilolycka,0
CLM-3916,137,27061,Inbrott,0
CLM-3917,185,26456,Bilolycka,0
CLM-3918,152,1180,Glasskada,0
CLM-3919,109,20421,Glasskada,0
CLM-3920,154,23554,Bilolycka,0
CLM-3921,8,23524,Inbrott,0
CLM-3922,94,500,Inbrott,0
CLM-3923,107,11115,Glasskada,0
CLM-3924,339,8245,Glasskada,0
CLM-3925,234,11165,Inbrott,0
CLM-3926,249,16149,Bilolycka,0
CLM-3927,56,16196,Inbrott,0
CLM-3928,316,15093,Inbrott,0
CLM-3929,155,13687,Glasskada,0
CLM-3930,187,32057,Vattenskada,0
CLM-3931,119,11567,Inbrott,0
CLM-3932,145,15779,Glasskada,0
CLM-3933,191,12216,Bilolycka,0
CLM-3934,0,1620,Glasskada,1
CLM-3935,303,11657,Vattenskada,0
CLM-3936,162,25621,Bilolycka,0
CLM-3937,86,35954,Inbrott,0
CLM-3938,236,13151,Inbrott,0
CLM-3939,281,10256,Inbrott,0
CLM-3940,125,31971,Inbrott,0
CLM-3941,76,19496,glasskada,0
CLM-3942,216,500,Inbrott,0
CLM-3943,83,12409,Inbrott,0
CLM-3944,133,31953,Vattenskada,0
CLM-3945,122,25791,Inbrott,0
CLM-3946,176,18823,Vattenskada,0
CLM-3947,259,3628,Bilolycka,0
CLM-3948,139,13307,Bilolycka,0
CLM-3949,30,24492,Glasskada,0
CLM-3950,123,14992,Bilolycka,0
CLM-3951,19,22044,Bilolycka,0
CLM-3952,43,18507,Vattenskada,0
CLM-3953,125,18099,Inbrott,0
CLM-3954,206,500,Vattenskada,0
CLM-3955,159,6431,Inbrott,0
CLM-3956,209,14131,Bilolycka,0
CLM-3957,8,174683,Glasskada,1
CLM-3958,70,11868,Bilolycka,0
CLM-3959,237,22577,Inbrott,0
CLM-3960,101,32949,Inbrott,0
CLM-3961,124,5786,Glasskada,0
CLM-3962,222,17062,Glasskada,0
CLM-3963,396,15309,Inbrott,0
CLM-3964,187,500,Vattenskada,0
CLM-3965,94,500,Inbrott,0
CLM-3966,36,27329,Bilolycka,0
CLM-3967,135,21150,Bilolycka,0
CLM-3968,250,10213,Glasskada,0
CLM-3969,214,500,Glasskada,0
CLM-3970,122,10917,Inbrott,0
CLM-3971,286,12995,Inbrott,0
CLM-3972,202,6873,Glasskada,0
CLM-3973,152,22401,Glasskada,0
CLM-3974,126,10172,Inbrott,0
CLM-3975,128,12760,Bilolycka,0
CLM-3976,146,9579,Vattenskada,0
CLM-3977,51,5508,Vattenskada,0
CLM-3978,331,10961,Glasskada,0
CLM-3979,97,33002,Glasskada,0
CLM-3980,210,22930,Vattenskada,0
CLM-3981,1,500,Bilolycka,1
CLM-3982,234,10710,Vattenskada,0
CLM-3983,118,5883,Bilolycka,0
CLM-3984,272,21597,Vattenskada,0
CLM-3985,158,500,Vattenskada,0
CLM-3986,261,10985,Inbrott,0
CLM-3987,200,7899,Bilolycka,0
CLM-3988,158,24583,Inbrott,0
CLM-3989,249,23252,Vattenskada,0
CLM-3990,216,35867,Glasskada,0
CLM-3991,232,13128,Vattenskada,0
CLM-3992,229,3465,Bilolycka,0
CLM-3993,254,8685,inbrott,0
CLM-3994,84,6852,Vattenskada,0
CLM-3995,305,21122,Inbrott,0
CLM-3996,133,11242,Glasskada,0
CLM-3997,181,11422,Bilolycka,0
CLM-3998,289,12365,Inbrott,0
CLM-3999,164,7818,Vattenskada,0
CLM-4000,0,500,Vattenskada,1
CLM-4001,397,37003,Inbrott,0
CLM-4002,150,18651,Glasskada,0
CLM-4003,330,4176,Inbrott,0
CLM-4004,237,15827,Vattenskada,0
CLM-4005,124,22594,Vattenskada,0
CLM-4006,234,25676,Vattenskada,0
CLM-4007,213,13203,Inbrott,0
CLM-4008,0,3507,Bilolycka,1
CLM-4009,160,27287,vattenskada,0
CLM-4010,122,691,Inbrott,0
CLM-4011,139,18711,Bilolycka,0
CLM-4012,191,6990,Glasskada,0
CLM-4013,103,5044,Bilolycka,0
CLM-4014,311,500,Bilolycka,0
CLM-4015,186,12562,Bilolycka,0
CLM-4016,360,10928,Vattenskada,0
CLM-4017,266,6388,Inbrott,0
CLM-4018,106,23008,Glasskada,0
CLM-4019,198,3915,Inbrott,0
CLM-4020,334,42131,bilolycka,0
CLM-4021,222,21651,Inbrott,0
CLM-4022,262,26811,Inbrott,0
CLM-4023,196,10495,Inbrott,0
CLM-4024,260,18750,Inbrott,0
CLM-4025,221,2514,Inbrott,0
CLM-4026,188,14177,inbrott,0
CLM-4027,257,26352,Inbrott,0
CLM-4028,70,16341,Bilolycka,0
CLM-4029,301,17346,Bilolycka,0
CLM-4030,178,17108,Glasskada,0
CLM-4031,91,500,Inbrott,0
CLM-4032,0,33662,vattenskada,0
CLM-4033,401,500,Glasskada,0
CLM-4034,75,32653,Inbrott,0
CLM-4035,269,24312,Inbrott,0
CLM-4036,189,15724,Inbrott,0
CLM-4037,10,500,Bilolycka,1
CLM-4038,105,15241,Inbrott,0
CLM-4039,3,99125,Glasskada,1
CLM-4040,306,1369,Bilolycka,0
CLM-4041,135,2334,Bilolycka,0
CLM-4042,249,17070,Inbrott,0
CLM-4043,265,5363,Vattenskada,0
CLM-4044,249,16787,Glasskada,0
CLM-4045,172,18972,Glasskada,0
CLM-4046,213,12743,Oklart/Annat,0
CLM-4047,180,4344,Bilolycka,0
CLM-4048,233,29874,Vattenskada,0
CLM-4049,133,24593,Bilolycka,0
CLM-4050,233,15709,Glasskada,0
CLM-4051,32,15383,Vattenskada,0
CLM-4052,170,11857,Vattenskada,0
CLM-4053,0,500,Bilolycka,1
CLM-4054,129,8921,Vattenskada,0
CLM-4055,8,500,Bilolycka,1
CLM-4056,373,20953,glasskada,0
CLM-4057,28,14348,Vattenskada,0
CLM-4058,314,6286,Vattenskada,0
CLM-4059,92,15714,Vattenskada,0
CLM-4060,104,25840,Inbrott,0
CLM-4061,156,23116,Inbrott,0
CLM-4062,204,20761,Inbrott,0
CLM-4063,277,6390,Glasskada,0
CLM-4064,171,21585,Bilolycka,0
CLM-4065,95,20446,Vattenskada,0
CLM-4066,232,9776,Vattenskada,0
CLM-4067,108,6273,Vattenskada,0
CLM-4068,281,10625,Inbrott,0
CLM-4069,169,12541,Vattenskada,0
CLM-4070,314,32333,Inbrott,0
CLM-4071,52,10234,Vattenskada,0
CLM-4072,171,8940,Vattenskada,0
CLM-4073,170,11119,inbrott,0
CLM-4074,152,19507,Bilolycka,0
CLM-4075,301,500,Vattenskada,0
CLM-4076,159,34577,Vattenskada,0
CLM-4077,286,10887,Inbrott,0
CLM-4078,110,6655,Oklart/Annat,0
CLM-4079,145,27328,Inbrott,0
CLM-4080,267,500,Inbrott,0
CLM-4081,164,5794,Vattenskada,0
CLM-4082,85,17550,Glasskada,0
CLM-4083,188,30172,Bilolycka,0
CLM-4084,85,20805,Glasskada,0
CLM-4085,171,7284,Bilolycka,0
CLM-4086,222,26358,Inbrott,0
CLM-4087,95,500,Vattenskada,0
CLM-4088,170,23894,Glasskada,0
CLM-4089,237,5764,Inbrott,0
CLM-4090,136,23603,Glasskada,0
CLM-4091,112,6187,Bilolycka,0
CLM-4092,92,19010,Glasskada,0
CLM-4093,140,5852,Glasskada,0
CLM-4094,111,15561,Bilolycka,0
CLM-4095,132,20631,Glasskada,0
CLM-4096,289,12286,Inbrott,0
CLM-4097,138,23611,Bilolycka,0
CLM-4098,111,24175,Glasskada,0
CLM-4099,294,5745,Bilolycka,0
CLM-4100,157,31387,Vattenskada,0
CLM-4101,215,20723,Bilolycka,0
CLM-4102,128,22885,Bilolycka,0
CLM-4103,200,1571,Glasskada,0
CLM-4104,145,13522,Glasskada,0
CLM-4105,256,500,Inbrott,0
CLM-4106,140,7124,Glasskada,0
CLM-4107,223,20400,Bilolycka,0
CLM-4108,239,20015,Bilolycka,0
CLM-4109,67,16935,Bilolycka,0
CLM-4110,140,23378,Inbrott,0
CLM-4111,316,13036,Bilolycka,0
CLM-4112,0,20014,Inbrott,0
CLM-4113,286,22180,Glasskada,0
CLM-4114,219,12728,Inbrott,0
CLM-4115,147,2569,Glasskada,0
CLM-4116,254,8546,Bilolycka,0
CLM-4117,18,500,Vattenskada,1
CLM-4118,144,15948,Bilolycka,0
CLM-4119,359,13104,Vattenskada,0
CLM-4120,229,3367,Glasskada,0
CLM-4121,159,14938,Bilolycka,0
CLM-4122,314,15829,Oklart/Annat,0
CLM-4123,277,13540,Vattenskada,0
CLM-4124,186,20930,Vattenskada,0
CLM-4125,181,20989,Inbrott,0
CLM-4126,263,13089,Vattenskada,0
CLM-4127,105,14572,Inbrott,0
CLM-4128,82,6607,Vattenskada,0
CLM-4129,242,24277,Inbrott,0
CLM-4130,150,1380,Inbrott,0
CLM-4131,157,26337,Inbrott,0
CLM-4132,256,12092,Inbrott,0
CLM-4133,24,98605,Bilolycka,1
CLM-4134,240,1272,Glasskada,0
CLM-4135,210,3332,Inbrott,0
CLM-4136,197,11265,Bilolycka,0
CLM-4137,85,19801,Bilolycka,0
CLM-4138,0,32492,Inbrott,0
CLM-4139,75,23001,Bilolycka,0
CLM-4140,228,23204,bilolycka,0
CLM-4141,189,16096,Inbrott,0
CLM-4142,234,12364,Glasskada,0
CLM-4143,291,500,Glasskada,0
CLM-4144,111,38864,Vattenskada,0
CLM-4145,400,10667,Bilolycka,0
CLM-4146,311,9492,Inbrott,0
CLM-4147,281,19377,Glasskada,0
CLM-4148,239,8582,glasskada,0
CLM-4149,36,11898,Inbrott,0
CLM-4150,153,11012,Glasskada,0
CLM-4151,317,18443,Glasskada,0
CLM-4152,137,22773,Bilolycka,0
CLM-4153,21,13513,Inbrott,0
CLM-4154,105,32409,Glasskada,0
CLM-4155,169,13072,Glasskada,0
CLM-4156,101,26206,Glasskada,0
CLM-4157,131,24503,Bilolycka,0
CLM-4158,157,22118,Vattenskada,0
CLM-4159,187,11613,Inbrott,0
CLM-4160,203,19841,Glasskada,0
CLM-4161,257,8888,Bilolycka,0
CLM-4162,73,500,Glasskada,0
CLM-4163,108,14866,Vattenskada,0
CLM-4164,0,85574,Bilolycka,1
CLM-4165,59,17428,Vattenskada,0
CLM-4166,171,500,Glasskada,0
CLM-4167,154,10460,Inbrott,0
CLM-4168,222,16718,vattenskada,0
CLM-4169,71,2641,Glasskada,0
CLM-4170,350,942,Inbrott,0
CLM-4171,159,13000,Bilolycka,0
CLM-4172,207,2022,Inbrott,0
CLM-4173,185,23310,Inbrott,0
CLM-4174,100,15434,Vattenskada,0
CLM-4175,179,30282,Inbrott,0
CLM-4176,128,30104,Vattenskada,0
CLM-4177,204,17996,Vattenskada,0
CLM-4178,62,19621,Inbrott,0
CLM-4179,219,20805,Bilolycka,0
CLM-4180,202,13906,Glasskada,0
CLM-4181,59,15979,Vattenskada,0
CLM-4182,228,500,Glasskada,0
CLM-4183,206,4088,Vattenskada,0
CLM-4184,138,45239,Inbrott,0
CLM-4185,20,21204,Vattenskada,0
CLM-4186,278,19565,Vattenskada,0
CLM-4187,174,6802,Vattenskada,0
CLM-4188,370,14869,Glasskada,0
CLM-4189,114,11905,Inbrott,0
CLM-4190,13,139340,Bilolycka,1
CLM-4191,237,31785,Bilolycka,0
CLM-4192,2,109238,Vattenskada,1
CLM-4193,90,17547,Bilolycka,0
CLM-4194,131,12697,Vattenskada,0
CLM-4195,226,30021,Vattenskada,0
CLM-4196,81,18657,Inbrott,0
CLM-4197,164,15063,Vattenskada,0
CLM-4198,270,13983,Inbrott,0
CLM-4199,0,128145,Bilolycka,1
CLM-4200,466,25162,Bilolycka,0
CLM-4201,100,24743,Bilolycka,0
CLM-4202,217,7204,Vattenskada,0
CLM-4203,242,15677,Bilolycka,0
CLM-4204,217,500,Bilolycka,0
CLM-4205,222,10110,Bilolycka,0
CLM-4206,94,18895,Inbrott,0
CLM-4207,126,23002,Glasskada,0
CLM-4208,315,17434,Glasskada,0
CLM-4209,76,7056,Vattenskada,0
CLM-4210,158,788,Vattenskada,0
CLM-4211,236,14320,Oklart/Annat,0
CLM-4212,102,23976,Glasskada,0
CLM-4213,121,4608,Inbrott,0
CLM-4214,89,19214,Bilolycka,0
CLM-4215,252,4449,Vattenskada,0
CLM-4216,122,22718,Vattenskada,0
CLM-4217,208,18054,Inbrott,0
CLM-4218,155,12329,Glasskada,0
CLM-4219,201,5195,Inbrott,0
CLM-4220,175,9113,Vattenskada,0
CLM-4221,84,22514,Vattenskada,0
CLM-4222,275,500,Bilolycka,0
CLM-4223,313,7086,Vattenskada,0
CLM-4224,165,17297,Inbrott,0
CLM-4225,186,15054,Inbrott,0
CLM-4226,150,16839,Vattenskada,0
CLM-4227,50,11470,Bilolycka,0
CLM-4228,283,21941,Bilolycka,0
CLM-4229,112,13566,Bilolycka,0
CLM-4230,154,23906,Inbrott,0
CLM-4231,104,26461,Inbrott,0
CLM-4232,183,26844,Inbrott,0
CLM-4233,319,9597,Inbrott,0
CLM-4234,168,15183,Bilolycka,0
CLM-4235,379,25153,Inbrott,0
CLM-4236,0,13785,Bilolycka,0
CLM-4237,6,19506,Vattenskada,0
CLM-4238,18,118096,Bilolycka,1
CLM-4239,232,500,bilolycka,0
CLM-4240,198,36017,Glasskada,0
CLM-4241,138,8753,Glasskada,0
CLM-4242,76,14439,Bilolycka,0
CLM-4243,213,14124,Vattenskada,0
CLM-4244,68,19489,Inbrott,0
CLM-4245,198,500,bilolycka,0
CLM-4246,83,19252,glasskada,0
CLM-4247,165,29342,Glasskada,0
CLM-4248,112,21458,Glasskada,0
CLM-4249,74,21939,Bilolycka,0
CLM-4250,200,14786,Inbrott,0
CLM-4251,269,34875,Bilolycka,0
CLM-4252,226,16930,Bilolycka,0
CLM-4253,37,25259,Glasskada,0
CLM-4254,174,18419,Bilolycka,0
CLM-4255,87,27192,Inbrott,0
CLM-4256,231,20378,Vattenskada,0
CLM-4257,64,21018,Vattenskada,0
CLM-4258,89,21265,Bilolycka,0
CLM-4259,195,2094,Vattenskada,0
CLM-4260,222,9248,Glasskada,0
CLM-4261,2,500,Vattenskada,0
CLM-4262,159,14105,Glasskada,0
CLM-4263,180,17108,Bilolycka,0
CLM-4264,45,500,vattenskada,0
CLM-4265,139,12916,Glasskada,0
CLM-4266,249,9008,Glasskada,0
CLM-4267,55,3651,glasskada,0
CLM-4268,106,8677,Vattenskada,0
CLM-4269,229,18480,Inbrott,0
CLM-4270,282,14975,Glasskada,0
CLM-4271,0,7385,Vattenskada,0
CLM-4272,189,31760,Bilolycka,0
CLM-4273,226,21406,Bilolycka,0
CLM-4274,92,13519,Bilolycka,0
CLM-4275,154,21905,Inbrott,0
CLM-4276,194,11490,Glasskada,0
CLM-4277,259,27335,Vattenskada,0
CLM-4278,71,23795,Glasskada,0
CLM-4279,166,5270,Inbrott,0
CLM-4280,0,122980,Inbrott,1
CLM-4281,156,15731,Glasskada,0
CLM-4282,39,10682,Bilolycka,0
CLM-4283,153,947,Glasskada,0
CLM-4284,68,13669,Glasskada,0
CLM-4285,204,18748,Glasskada,0
CLM-4286,158,17789,Glasskada,0
CLM-4287,146,24055,Vattenskada,0
CLM-4288,12,23060,Vattenskada,0
CLM-4289,167,11044,Vattenskada,0
CLM-4290,0,500,Glasskada,1
CLM-4291,72,37873,Vattenskada,0
CLM-4292,31,72807,Bilolycka,1
CLM-4293,173,16222,Vattenskada,0
CLM-4294,240,22152,Bilolycka,0
CLM-4295,220,21105,Vattenskada,0
CLM-4296,274,500,Inbrott,0
CLM-4297,225,500,Vattenskada,0
CLM-4298,162,500,Bilolycka,0
CLM-4299,113,35264,Glasskada,0
CLM-4300,136,8978,Glasskada,0
CLM-4301,180,13949,Glasskada,0
CLM-4302,243,14333,Bilolycka,0
CLM-4303,234,18276,Vattenskada,0
CLM-4304,106,20121,Vattenskada,0
CLM-4305,0,91539,Glasskada,1
CLM-4306,52,500,Bilolycka,0
CLM-4307,332,6274,Bilolycka,0
CLM-4308,150,20618,Inbrott,0
CLM-4309,152,18031,glasskada,0
CLM-4310,98,29654,Bilolycka,0
CLM-4311,263,500,Vattenskada,0
CLM-4312,89,33299,Bilolycka,0
CLM-4313,139,27306,Oklart/Annat,0
CLM-4314,117,3399,Inbrott,0
CLM-4315,55,500,Bilolycka,0
CLM-4316,233,1780,vattenskada,0
CLM-4317,229,4748,Vattenskada,0
CLM-4318,244,14233,bilolycka,0
CLM-4319,208,8781,Vattenskada,0
CLM-4320,226,16457,bilolycka,0
CLM-4321,164,19595,Vattenskada,0
CLM-4322,431,8418,Glasskada,0
CLM-4323,132,23351,Inbrott,0
CLM-4324,177,5540,Bilolycka,0
CLM-4325,231,11633,Glasskada,0
CLM-4326,156,22110,Inbrott,0
CLM-4327,159,34132,Inbrott,0
CLM-4328,105,8090,Inbrott,0
CLM-4329,199,27188,Glasskada,0
CLM-4330,192,16476,Inbrott,0
CLM-4331,107,34271,Glasskada,0
CLM-4332,229,17769,Bilolycka,0
CLM-4333,124,2276,Vattenskada,0
CLM-4334,150,16081,Bilolycka,0
CLM-4335,10,30335,Glasskada,1
CLM-4336,122,15469,Bilolycka,0
CLM-4337,233,6177,Glasskada,0
CLM-4338,0,51202,Bilolycka,1
CLM-4339,165,6521,Bilolycka,0
CLM-4340,318,21353,Glasskada,0
CLM-4341,165,25568,Bilolycka,0
CLM-4342,230,25995,Glasskada,0
CLM-4343,312,23188,Glasskada,0
CLM-4344,267,18173,Vattenskada,0
CLM-4345,224,6998,bilolycka,0
CLM-4346,78,10641,Inbrott,0
CLM-4347,281,500,Bilolycka,0
CLM-4348,26,22324,Inbrott,0
CLM-4349,161,12029,Inbrott,0
CLM-4350,291,18330,Vattenskada,0
CLM-4351,202,21832,Glasskada,0
CLM-4352,427,17016,Vattenskada,0
CLM-4353,313,6998,Vattenskada,0
CLM-4354,182,24800,Oklart/Annat,0
CLM-4355,145,17597,Glasskada,0
CLM-4356,222,500,Vattenskada,0
CLM-4357,139,25281,inbrott,0
CLM-4358,177,12284,bilolycka,0
CLM-4359,314,8859,Bilolycka,0
CLM-4360,99,27974,Inbrott,0
CLM-4361,386,31548,Inbrott,0
CLM-4362,334,11240,glasskada,0
CLM-4363,165,23847,Vattenskada,0
CLM-4364,85,13633,Glasskada,0
CLM-4365,203,500,Vattenskada,0
CLM-4366,86,14613,Bilolycka,0
CLM-4367,230,1275,Vattenskada,0
CLM-4368,244,26994,Bilolycka,0
CLM-4369,128,2603,Glasskada,0
CLM-4370,72,28534,Oklart/Annat,0
CLM-4371,101,7823,Oklart/Annat,0
CLM-4372,195,17118,Glasskada,0
CLM-4373,288,37738,Bilolycka,0
CLM-4374,0,94708,Inbrott,1
CLM-4375,193,10352,Vattenskada,0
CLM-4376,78,5330,Vattenskada,0
CLM-4377,119,8595,Vattenskada,0
CLM-4378,209,27872,Bilolycka,0
CLM-4379,243,18030,Inbrott,0
CLM-4380,70,14697,Inbrott,0
CLM-4381,193,10332,Glasskada,0
CLM-4382,237,11659,Vattenskada,0
CLM-4383,270,20592,Glasskada,0
CLM-4384,209,21420,Inbrott,0
CLM-4385,137,15208,Inbrott,0
CLM-4386,0,5042,Glasskada,0
CLM-4387,331,14227,Vattenskada,0
CLM-4388,332,6392,Bilolycka,0
CLM-4389,95,500,Inbrott,0
CLM-4390,210,13941,Bilolycka,0
CLM-4391,117,12249,Glasskada,0
CLM-4392,303,1320,Bilolycka,0
CLM-4393,0,3517,Glasskada,0
CLM-4394,89,16235,Inbrott,0
CLM-4395,196,13251,Glasskada,0
CLM-4396,226,5984,Inbrott,0
CLM-4397,305,8181,Bilolycka,0
CLM-4398,188,18899,Inbrott,0
CLM-4399,159,9619,Inbrott,0
CLM-4400,253,16927,Bilolycka,0
CLM-4401,207,6519,Glasskada,0
CLM-4402,223,10289,Bilolycka,0
CLM-4403,177,500,Inbrott,0
CLM-4404,209,9281,Inbrott,0
CLM-4405,169,14124,Glasskada,0
CLM-4406,309,25163,Glasskada,0
CLM-4407,143,35458,Vattenskada,0
CLM-4408,219,9387,Bilolycka,0
CLM-4409,189,8182,Glasskada,0
CLM-4410,189,35736,Glasskada,0
CLM-4411,110,33105,bilolycka,0
CLM-4412,14,25111,Inbrott,0
CLM-4413,274,30447,Bilolycka,0
CLM-4414,88,24702,Glasskada,0
CLM-4415,198,8215,Glasskada,0
CLM-4416,162,33072,Inbrott,0
